ID_RICHIESTA,RICHIESTA ANNO PROT,RICHIESTA DATA,PROCEDIMENTO,ESITO PRATICA,CHIUSURA PRATICA DATA,CODICE VIA,CIVICO,ESPONENTE CIVICO,LOCALIZZAZIONI LISTA,DESCRIZIONE_RICHIESTA,LOCALIZZAZIONE_RICHIESTA,ANNO,NOMI_FILE,indirizzo_pulito,lat,lon
68948,2009,2009-03-24,permesso di costruire a parziale sanatoria,Rilasciata,2010-03-22,23500.0,1.0,21,VIA DELLA FORNACE N.  1 / 21,"Permesso di costruire a parziale sanatoria per opere realizzate in difformità dal titolo edilizio P. di C. PG 176287/05 per modica della sagoma planivolumetrica ed aumento di Sa al piano interrato. Opere di progetto consistenti nella realizzazione di otto unità immobiliari ad uso abitativo anzichè le quattro, sempre ad uso abitativo, previste nel progetto approvato",VIA DELLA FORNACE N.  9 / 3,2009.0,PDC marzo 2010.xls,"Via Della Fornace 9 / 3, Bologna",44.5278314,11.2802428
77916,2009,2009-04-02,permesso di costruire a parziale sanatoria,Rilasciata,2009-08-27,13730.0,12.0,,VIA DEL CARROZZAIO N.  12," aumento di volume in altezza riguardante intero edificio produttivo,",VIA DEL CARROZZAIO N.  12,2009.0,PDC agosto 2009.xls,"Via Del Carrozzaio 12, Bologna",44.4977184,11.3992318
97733,2009,2009-04-24,permesso di costruire a parziale sanatoria,Rilasciata,2010-01-15,3150.0,18.0,,VIA ARIOSTO N.  18,incremento planivolumetrico nell'edificio ad uso industriale (U9) rispetto allo stato legittimo oltre ad opere di Re2 in progetto (pratica entrata a soprtello unico),VIA ARIOSTO N.  18,2009.0,PDC gennaio 2010.xls,"Via Ariosto 18, Bologna",44.5169548,11.2636146
119337,2009,2009-05-15,permesso di costruire a parziale sanatoria,Rilasciata,2010-04-08,61400.0,26.0,,VIA VEZZA N.  26,Intervento a sanatoria ai sensi del Prg vigente consistente in ampliamento di fabbricato abitativo con Una Tantum e opere interne; progetto di modifica dicanne fumarie,VIA VEZZA N.  26,2009.0,PDC aprile 2010.xls,"Via Vezza 26, Bologna",44.5017903,11.3600364
126559,2009,2009-05-21,permesso di costruire a parziale sanatoria,Rilasciata,2009-07-10,7400.0,6.0,,VIA ELIO BERNARDI N.  6,Modesto ampliamento del bagno (errata rappresentazione nelle tavole di condono) e piccolo volume in aderenza al confine con tettoia di progetto a collegamento del bagno con il volume sul confine,VIA ELIO BERNARDI N.  6,2009.0,PDC luglio 2009.xls,"Via Elio Bernardi 6, Bologna",44.5091062,11.3002752
292828,2009,2009-11-27,permesso di costruire a parziale sanatoria,Rilasciata,2010-07-08,23520.0,17.0,,VIA DEI FORNACIAI N.  17,"Richiesta di sanatoria per modifica di una tettoia in volume chiuso, con aumento di SU e di sagoma; opere di progetto consistenti in nuova costruzione di tettoia di collegamento tra edifici, frazionamento di unità uso magazzino/commercio all'ingrosso e opere interne.",VIA DEI FORNACIAI N.  17,2009.0,PDC luglio 2010.xls,"Via Dei Fornaciai 17, Bologna",44.5394487,11.3502829
149585,2011,2011-06-22,permesso di costruire a parziale sanatoria,Rilasciata,2012-06-28,27030.0,5.0,,VIA DEI GIARDINI N.  5,ampliamento di edificio ad uso industriale (2a) tramite l'incremento di cui all'art. 63 comma 3 del RUE oltre ad opere di m.s. in progetto.,VIA DEI GIARDINI N.  5,2011.0,PDC giugno 2012.xls,"Via Dei Giardini 5, Bologna",44.5380658,11.3552854
211833,2011,2011-09-14,permesso di costruire a parziale sanatoria,Rilasciata,2012-06-05,38970.0,12.0,,VIA DEL MOBILIERE N.  12,"parziale sanatoria, sanatoria di aumento di Su entro sagoma e intervento ordinario per ampliamento nel limite del 15% del volume esistente di edificio a destinazione industriale (2a) a piano terra sito in zona roveri",VIA DEL MOBILIERE N.  12,2011.0,PDC giugno 2012.xls,"Via Del Mobiliere 12, Bologna",44.5046708,11.4100655
266830,2011,2011-11-16,permesso di costruire a parziale sanatoria,Rilasciata,2012-11-26,35100.0,39.0,,VIA MARCO EMILIO LEPIDO N.  39,per nuova costruzione di tettoia al piano 6°  in ampliamento ad edificio ad uso albergo con utilizzo una tantum di cui all'art.32 c. 4 del RUE  oltre a opere di manutenzione straordinaria in progetto,VIA MARCO EMILIO LEPIDO N.  39,2011.0,PDC novembre 2012.xls,"Via Marco Emilio Lepido 39, Bologna",44.5173136,11.2765395
81923,2013,2013-04-10,permesso di costruire a parziale sanatoria,Rilasciata,2013-07-25,5830.0,4.0,,VIA DEL BATTIRAME N.  4,per ampliamento di volume e progetto di tettoia in complesso produttivo con l'applicazione 15% ai sensi dell'art.69 RUE  ,VIA DEL BATTIRAME N.  4,2013.0,PDC luglio 2013.xls,"Via Del Battirame 4, Bologna",44.5044942,11.4144415
271274,2013,2013-10-23,permesso di costruire a parziale sanatoria,Rilasciata,2014-07-01,57650.0,31.0,,VIA DEL TIMAVO N.  31,Parziale sanatoria per la realizzazione di manufatti edili uso depositi e nuova costruzione di locale vano tecnico a protezione di impianti di depurazione nel complesso produttivo Magneti Marelli ,VIA DEL TIMAVO N.  31,2013.0,PDC luglio 2014.xls,"Via Del Timavo 31, Bologna",44.4993102,11.3168539
45123,2008,2008-02-22,permesso di costruire a sanatoria,Rilasciata,2008-09-22,54400.0,16.0,,VIA SEBASTIANO SERLIO N.  16, costruzione di volume edilizio su lastrico solare a copertura vano scala,VIA SEBASTIANO SERLIO N.  16,2008.0,PDC settembre 2008.xls,"Via Sebastiano Serlio 16, Bologna",44.5086474,11.3493151
235930,2008,2008-10-02,permesso di costruire a sanatoria,Rilasciata,2009-03-04,43170.0,6.0,,VIA MAURIZIO PADOA N.  6,Realizzazione di tettoia fuori sagoma sul terrazzo dell'U.I. sita al piano primo sub.45 con l'utilizzo dell'una- tantum,VIA MAURIZIO PADOA N.  6,2008.0,PDC marzo 2009.xls,"Via Maurizio Padoa 6, Bologna",44.4853985,11.3726478
290954,2008,2008-12-05,permesso di costruire a sanatoria,Rilasciata,2009-03-10,8500.0,25.0,,VIA VITTORIO BIGARI N.  25,Richiesta di Permesso di Costruire a sanatoria per difformità rispetto alla licenza originaria consistenti nella modifica dei volumi delle torrette dei vani scala. ,VIA VITTORIO BIGARI N.  25,2008.0,PDC marzo 2009.xls,"Via Vittorio Bigari 25, Bologna",44.5111304,11.3515602
4957,2009,2009-01-12,permesso di costruire a sanatoria,Rilasciata,2009-05-26,53450.0,23.0,,VIA DEGLI SCALINI N.  23,ristrutturazione globale  a sanatoria con opere esterne,VIA DEGLI SCALINI N.  23,2009.0,PDC maggio 2009.xls,"Via Degli Scalini 23, Bologna",44.46785,11.3467179
63463,2009,2009-03-17,permesso di costruire a sanatoria,Rilasciata,2009-06-19,4850.0,26.0,,VIA DELLA BARCA N.  26,nuova costruzione di tettoia di accesso ad ui ad uso u10(verifica col piano vigente),VIA DELLA BARCA N.  26,2009.0,PDC giugno 2009.xls,"Via Della Barca 26, Bologna",44.493914,11.2960587
88924,2009,2009-04-16,permesso di costruire a sanatoria,Rilasciata,2009-07-31,42450.0,11.0,1,VIA PELLEGRINO A. ORLANDI N.  11 / 1,Modifica della sagoma senza aumento di S.U. in edificio ad uso U2,VIA PELLEGRINO ANTONIO ORLANDI N. 11 ,2009.0,PDC luglio 2009.xls,"Via Pellegrino Antonio Orlandi 11, Bologna",44.4807757,11.3866112
177377,2009,2009-07-08,permesso di costruire a sanatoria,Rilasciata,2009-07-30,3750.0,1.0,,VIA D'AZEGLIO N.  1,"2008 Agenda Web: Permesso di Costruire per errori di rilievo e rettifica della quota di colmo, allineata alla quota maggiore rispetto alla preesistenza, in variante alla DIA Pg.n.248838/07.  ",VIA D'AZEGLIO N.  1,2009.0,PDC luglio 2009.xls,"Via D'Azeglio 1, Bologna",44.4934152,11.3422095
187239,2011,2011-08-04,permesso di costruire a sanatoria,Rilasciata,2012-02-28,43600.0,6.0,,VIA PALLAVICINI N.  6 area libera nei pressi del civ. 6,spostamento dell'area di sedime di edificio residenziale in variante essenziale al PdiC 242065/2009,VIA PALLAVICINI N. 6 ,2011.0,PDC febbraio 2012.xls,"Via Pallavicini 6, Bologna",44.4896803,11.4008853
242167,2012,2012-10-12,permesso di costruire a sanatoria,Rilasciata,2013-07-03,13550.0,22.0,,VIA BALDASSARRE CARRATI N.  22,"realizzazione di abbaini, di pensilina con aggetto maggiore di m 1,50 e di opere interne alla sagoma di trasformazione di superficie accessoria in utile, in unità adibita a sede di culto religioso (7a) ",VIA BALDASSARRE CARRATI N.  22,2012.0,PDC luglio 2013.xls,"Via Baldassarre Carrati 22, Bologna",44.4788632,11.360064
61308,2013,2013-03-14,permesso di costruire a sanatoria,Rilasciata,2013-10-03,57750.0,2.0,1,VIA BENVENUTO TISI N.  2 / 1,Sanatoria per modifica del volume in variante finale alla PG 189349/2010,VIA BENVENUTO TISI N.  2 / 1,2013.0,PDC ottobre 2013.xls,"Via Benvenuto Tisi 2 / 1, Bologna",44.5027018,11.3017121
398200,2019,2019-09-11,permesso di costruire a sanatoria con lavori LR 15/2013,Diniegata,2020-03-10,17200.0,63.0,,VIA DEI COLLI N.  63 INTERNO 0,"PERMESSO DI COSTRUIRE SANATORIA AI SENSI DELL'ART. 17 COMMA 1 L.R. 15/2013 CON LAVORI DI RIMESSA IN PRISTINO PER DEMOLIZIONE DI OPERE ABUSIVE E OPERE DA SANARE DI RISTRUTTURAZIONE EDILIZIA CON DIVERSA SAGOMA, MINORE VOLUME, TRASFORMAZIONE DI S.A IN S.U. PARZIALE CAMBIO D'USO DA 1a 3b, VARIANTI A FINESTRATURE E OPERE DI SISTEMAZIONE ESTERNA",VIA DEI COLLI N.  63 INTERNO 0,2019.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Dei Colli 63, Bologna",44.4491158,11.3079959
99164,2019,2019-03-04,permesso di costruire a sanatoria con lavori LR 15/2013,Rilasciata,2019-03-21,21750.0,3.0,,VIA DEL FAGGIOLO N.  3 INTERNO 0  PIANO T-1-S,"PERMESSO DI COSTRUIRE A SANATORIA CON LAVORI per opere da realizzare di  manutenzione straordinaria consistenti nella realizzazione di partizioni  interne, parapetti e coibentazione interna e opere da sanare consistenti nella  diversa posizione di muri, scale e finestre in edificio ad uso residenziale,  piani terra, primo, secondo (sottotetto) e interrato",VIA DEL FAGGIOLO N.  3,2019.0,PDC marzo 2019_0.xls,"Via Del Faggiolo 3, Bologna",44.5121667,11.2836003
406877,2020,2020-10-12,permesso di costruire a sanatoria con lavori LR 15/2013,Rilasciata con prescrizioni,2021-04-30,20080.0,46.0,,VIA QUIRINO DI MARZIO N.  46 INTERNO 0,"PERMESSO DI COSTRUIRE SANATORIA CON LAVORI per opere da realizzare di nuova  costruzione, previa demolizione, di un fabbricato con 7 unità imm. ad uso  residenziale e con incremento di volume ai sensi dell'art. 56 del RUE - opere  da sanare in difformità dal PdC PG 16736/2013 per la mancata realizzazione  della nuova costruzione. Eseguite solo le demolizioni.",VIA QUIRINO DI MARZIO N.  46 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Quirino Di Marzio 46, Bologna",44.5018419,11.2943848
326557,2019,2019-07-15,permesso di costruire a sanatoria con lavori LR 15/2013,Rilasciata con prescrizioni,2020-04-30,38650.0,28.0,,VIA DEL MILLIARIO N.  28 INTERNO 0,PERMESSO DI COSTRUIRE SANATORIA CON LAVORI per opere da realizzare di  demolizione e parziale nuova costruzione relativo all'immobile sito in via del  Milliario 28/2-3-4-5,VIA DEL MILLIARIO N.  28 INTERNO 0,2019.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Del Milliario 28, Bologna",44.5109522,11.295169
465982,2018,2018-11-10,permesso di costruire a sanatoria con lavori LR 15/2013 - non residenziale,Rilasciata,2019-12-10,52550.0,83.0,,VIA DELLA SALUTE N.  83 INTERNO 0  PIANO T,"PERMESSO DI COSTRUIRE SANATORIA CON LAVORI – NON RESIDENZIALE per opere da  sanare realizzazione di recinzione, stesa di ghiaia pozzetti a caditoia e nuova  costruzione di depositi a cielo aperto. Opere di completamento recinzione e  passo carraio  ad uso 2c e 4g",VIA DELLA SALUTE N.  83 INTERNO 0  PIANO T,2018.0,PDC da ott a dic 2019.xls,"Via Della Salute 83, Bologna",44.5262307,11.2762345
55799,2021,2021-02-04,permesso di costruire a sanatoria con lavori LR 15/2013 - non residenziale,Rilasciata,2021-07-22,45100.0,25.0,,VIA PERSICETANA VECCHIA N.  25 INTERNO 1  PIANO Terra,PERMESSO DI COSTRUIRE SANATORIA CON LAVORI – NON RESIDENZIALE opere da  sanare: demolizione e costruzione chiosco gestore con modifiche  plani-volumetriche e di  posizionamento del fabbricato posto all'interno di un'area ad uso impianto  distribuzione carburanti per autotrazione ad uso pubblico sito in Bologna - via  Persicetana Vecchia 25 piano terra,VIA PERSICETANA VECCHIA N.  25 INTERNO 1  PIANO Terra,2021.0,PDC apr-set 2021.xls,"Via Persicetana Vecchia 25, Bologna",44.5287852,11.2715267
264395,2019,2019-06-06,permesso di costruire a sanatoria con lavori LR 15/2013 - non residenziale,Rilasciata,2019-09-10,45100.0,10.0,,VIA PERSICETANA VECCHIA N.  10 INTERNO 0  PIANO T,"PERMESSO DI COSTRUIRE A SANATORIA CON LAVORI - NON RESIDENZIALE per opere VARIE (tettoie, copri scopri  e deposito rifiuti) consistenti  in  edificio ad uso D/7 OPIFICIO INDUSTRIALE   piano terra.",VIA PERSICETANA VECCHIA N.  10 INTERNO 0  PIANO T,2019.0,PDC ago+ set 2019_0.xls,"Via Persicetana Vecchia 10, Bologna",44.5303733,11.2719502
42256,2020,2020-01-28,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2020-05-11,500.0,38.0,,VIA DELL'AEROPORTO N.  38 INTERNO 0  PIANO T,"PERMESSO DI COSTRUIRE A  SANATORIA relativo alla regolarizzazione di cabina  elettrica di trasformazione, cambio d'uso di tettoie esterne ubicate  nell'area ad uso parcheggio (uso 4g art. 28 del RUE) ",VIA DELL'AEROPORTO N.  38 INTERNO 0  PIANO T,2020.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Dell'Aeroporto 38, Bologna",44.5322605,11.2860101
95044,2020,2020-03-03,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2020-09-16,50500.0,12.0,2,VIA RIVABELLA N.  12 / 2 INTERNO 0,PERMESSO DI COSTRUIRE A  SANATORIA e contestuale ACCERTAMENTO DI COMPATIBILITA'  PAESAGGISTICA per opere  esterne in parziale difformità al PdC P.G. 95180/2003  relativo alla sopraelevazione di edificio unifamiliare con aumento di  superficie utile al piano quarto mediante utilizzo di una-tantum. Edificio ad  uso residenziale.,VIA RIVABELLA N.  12 / 2 INTERNO 0,2020.0,PDC ago - dic 2020.xls,"Via Rivabella 12 / 2, Bologna",44.4797069,11.3376322
350238,2020,2020-09-09,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2021-04-30,37000.0,36.0,C,VIA ENRICO MATTEI N.  36 / C INTERNO 0,PERMESSO DI COSTRUIRE A SANATORIA SENZA OPERE - PER AMPLIAMENTO VOLUMETRICO  CONCESSO DAL RUE NELL'AMBITO N.128 (ENTRO IL 10% DEL VTE ESISTENTE) E ULTERIORI  DIFFORMITA' INTERNE ED ESTERNE IN EDIFICIO AD USO ARTIGIANALE - F.175 M.51  SUB.11,VIA ENRICO MATTEI N.  36 / C INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Enrico Mattei 36 / C, Bologna",44.4960186,11.4034487
25511,2020,2020-01-17,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2020-02-14,40100.0,3.0,,VIA MORAZZO N.  3 INTERNO 0  PIANO T,PERMESSO DI COSTRUIRE A SANATORIA per opere realizzate di nuovo gazebo  consistenti in unità ad uso tettoia piano terra.,VIA MORAZZO N.  3 INTERNO 0  PIANO T,2020.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Morazzo 3, Bologna",44.5029852,11.2560105
297104,2015,2015-09-29,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2016-02-22,53450.0,8.0,1,VIA DEGLI SCALINI N.  8 / 1 INTERNO 1,P.D.C. a  SANATORIA per opere  realizzate di nuova costruzione di S.A. interrata fuori sedime e opere di manutenzione straordinaria  di ristrutturazione edilizia con  realizzazione di SU e SA entro sagoma e volume di SA interrata in unità  immobiliare ad uso residenziale piano s1-t-1,VIA DEGLI SCALINI N.  8 / 1 INTERNO 1,2015.0,PDC febbraio 2016.xls,"Via Degli Scalini 8 / 1, Bologna",44.4686084,11.3503617
337038,2016,2016-10-10,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2017-05-29,13900.0,53.0,8,VIA DI CASAGLIA N.  53 / 8 INTERNO -,"PERMESSO DI COSTRUIRE A  SANATORIA per opere  realizzate per aumento di S.U.  nel porticato e nel sottotetto, apertura di finestre in falda di tetto e  realizzazione di S.a. interrata fuori sagoma in unità  ad uso U1a",VIA DI CASAGLIA N. 53 ,2016.0,PDC maggio 2017.xls,"Via Di Casaglia 53, Bologna",44.4727244,11.3086975
422172,2017,2017-11-21,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2018-01-15,10250.0,44.0,,VIA EDOARDO BRIZIO N.  44 INTERNO 0,PERMESSO DI COSTRUIRE A  SANATORIA per opere  realizzate di nuova costruzione  di superficie accessoria completamente interrata nella u.i. ad uso abitativo  sita in via Edoardo Brizio n. 44,VIA EDOARDO BRIZIO N.  44 INTERNO 0,2017.0,PDC gennaio 2018.xls,"Via Edoardo Brizio 44, Bologna",44.4931829,11.3200972
109118,2020,2020-03-11,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2020-11-10,7150.0,21.0,,VIA BERENGARIO DA CARPI N.  21 INTERNO 0  PIANO s1-t,PERMESSO DI COSTRUIRE A  SANATORIA per modifiche interne ed estetiche ed  aumento di volumetria interrata fuori sagoma in u.i. ad uso abitativo posta ai  piani s1-t-1- del fabbricato in zona di vincolo collinare.,VIA BERENGARIO DA CARPI N.  21 INTERNO 0  PIANO s1-t,2020.0,PDC ago - dic 2020.xls,"Via Berengario Da Carpi 21 -T, Bologna",44.4712902,11.3662096
64911,2023,2023-02-02,permesso di costruire a sanatoria LR 15/2013,Rilasciata,2023-02-22,30180.0,33.0,A,VIA DELL'INDUSTRIA N.  33 / A INTERNO 0  PIANO T,"PERMESSO DI COSTRUIRE SANATORIA – NON RESIDENZIALE per opere realizzate da  sanare di manutenzione straordinaria consistenti in lievi modifiche distributive interne, oltre a precisazioni, rispetto a quanto dichiarato e concesso con PdC n. 380657/2021 e PdC in Variante 133209/2022 in unità ad uso  D3 - Servizi Ricreativi Sala Gioco e Scommesse - piano Terra",VIA DELL'INDUSTRIA N.  33 / A INTERNO 0  PIANO T,2023.0,PdC gennaio - agosto 2023.xls,"Via Dell'Industria 33 / A, Bologna",44.504697,11.4040543
388687,2016,2016-11-21,permesso di costruire a sanatoria LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2017-04-14,17730.0,12.0,,VIA DELLA COOPERAZIONE N.  12 INTERNO 0,PERMESSO DI COSTRUIRE A  SANATORIA - NON RESIDENZIALE per opere  realizzate di  AMPLIAMENTO consistenti in VANO DI COLLEGAMENTO ESTERNO E MODIFICA A PENSILINE   in edificio  ad uso PRODUTTIVO  piano TERRA E PRIMO - Codice Suap: RMNGPL54H20A944B-0037578-0188347,VIA DELLA COOPERAZIONE N.  12 INTERNO 0,2016.0,PDC aprile 2017.xls,"Via Della Cooperazione 12, Bologna",44.5328888,11.344418
10586,2017,2017-01-12,permesso di costruire a sanatoria LR 15/2013 - non residenziale,Concluso   Esito positivo,2017-05-04,58230.0,11.0,,VIA DEL TORNITORE N.  11 INTERNO 0,"PERMESSO DI COSTRUIRE A  SANATORIA - NON RESIDENZIALE: ampliamento del vano  interrato (garage) non corrispondente allo stato legittimo, sanatoria art. 100  per abusi minori, frazionamento con cambio d'uso senza opere in edificio/unità   ad uso industriale piano terra-primo-interrato.",VIA DEL TORNITORE N.  11 INTERNO 0,2017.0,PDC maggio 2017.xls,"Via Del Tornitore 11, Bologna",44.5013639,11.4172927
26678,2017,2017-01-24,permesso di costruire a sanatoria LR 15/2013 - non residenziale,Rilasciata,2017-05-04,37000.0,66.0,,VIA ENRICO MATTEI N.  66 INTERNO -  PIANO T,PERMESSO DI COSTRUIRE A  SANATORIA - NON RESIDENZIALE - RELATIVO  ALL'AMPLIAMENTO DI UN DEPOSITO E REALIZZAZIONE DI LOCALI TECNICI A SERVIZIO  DELL'EDIFICIO PRODUTTIVO DI VOLVO CAR ITALIA S.P.A. (USO 2a) SITO IN VIA E.  MATTEI N.66 IN BOLOGNA.,VIA ENRICO MATTEI N. 66 ,2017.0,PDC maggio 2017.xls,"Via Enrico Mattei 66, Bologna",44.4970508,11.40985
21417,2009,2009-02-02,permesso di costruire in deroga,Rilasciata,2009-10-27,36800.0,9.0,,VIA GIUSEPPE MASSARENTI N.  9,installazione di due montalettighe nel padiglione 4 del complesso S. Orsola Malpighi.,VIA GIUSEPPE MASSARENTI N.  9,2009.0,PDC ottobre 2009.xls,"Via Giuseppe Massarenti 9, Bologna",44.490861,11.3612915
149474,2009,2009-06-12,permesso di costruire in deroga,Rilasciata,2009-10-29,14150.0,2.0,,VIA GIOVANNI CASONI N.  2,nuova costruzione di ascensore esterno per abbattimento barriere architettoniche con richiesta di deroga art. 96 RUE,VIA GIOVANNI CASONI N.  2,2009.0,PDC ottobre 2009.xls,"Via Giovanni Casoni 2, Bologna",44.5185856,11.3567861
181183,2010,2010-07-13,permesso di costruire in deroga,Decaduta,2010-12-13,6150.0,9.0,,VIA BELLACOSTA N.  9,in deroga alla L. 122/89 per internto di demolizione e ricostruzione a parità di volume con creazione di Sa interrata fuori sedime e volume tecnico con altezza maggiore di mt. 1.80 - rif. autorizzazione paesaggistica n° 70160/2010,VIA BELLACOSTA N.  9,2010.0,PDC dicembre 2010.xls,"Via Bellacosta 9, Bologna",44.4794671,11.357776
57779,2011,2011-03-16,permesso di costruire in deroga,Rilasciata,2011-08-09,1150.0,,,VIA ALBERTO MARIO  ( Civico da definire ),realizzazione di bagno prefabbricato a servizio degli autisti atc.,VIA ALBERTO MARIO  ( Civico da definire ),2011.0,PDC agosto 2011.xls,"Via Alberto Mario ( ), Bologna",44.4635321,11.3788532
81288,2011,2011-04-14,permesso di costruire in deroga,Rilasciata,2012-02-20,28650.0,6.0,,VIA ANTONIO GRAMSCI N.  6,nuova costruzione di vano  di contenimento impianti,VIA ANTONIO GRAMSCI N.  6,2011.0,PDC febbraio 2012.xls,"Via Antonio Gramsci 6, Bologna",44.4036719,11.5922625
234313,2012,2012-10-03,permesso di costruire in deroga,Rilasciata,2013-02-19,54650.0,46.0,,VIA SIEPELUNGA N.  46,"Variante in corso d'opera alla PG 107252/2007  e successive varianti essenziali per variazione della copertura ad uso della struttura per la cura dei disturbi alimentari ""Villa Bel Poggio"" . (edificio di interesse storiche architettonico e vincolato dalla Soprintendenza)",VIA SIEPELUNGA N.  46,2012.0,PDC febbraio 2013.xls,"Via Siepelunga 46, Bologna",44.4699935,11.3619961
328374,2013,2013-12-20,permesso di costruire in deroga,Rilasciata con prescrizioni,2014-04-22,46300.0,21.0,,VIA SAN PIO V N.  21,demolizione e ricostruzione di edifici con traslazione delle sagome esistenti e nuova costruzione,VIA SAN PIO V N.  21,2013.0,PDC aprile 2014.xls,"Via San Pio V 21, Bologna",44.5017459,11.3249415
176790,2017,2017-05-17,permesso di costruire in deroga LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2017-11-27,31100.0,16.0,,VIA DEL LAZZARETTO N.  16 INTERNO 1,RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA  art.17 LR.15/2013 per  AMPLIAMENTO CAPANNONE MANUTENTIVO DI ROTABILI E LOCOMOTORI FERROVIARI DI  PROPRIETA' TRENITALIA (Gruppo Ferrovie dello Stato Italiane ),VIA DEL LAZZARETTO N.  16 INTERNO 1,2017.0,PDC novembre 2017.xls,"Via Del Lazzaretto 16, Bologna",44.5122664,11.3211726
419316,2019,2019-09-24,permesso di costruire in deroga LR 15/2013 - non residenziale,Rilasciata con prescrizioni,2020-07-27,53450.0,23.0,,VIA DEGLI SCALINI N.  23,"RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA - NON RESIDENZIALE, per  intervento di ristrutturazione ed ampliamento fabbricati esistenti con cambio  di destinazione d'uso, in servizi di formazione universitaria (7c), in Via  degli Scalini, 23.",VIA DEGLI SCALINI N.  23,2019.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Degli Scalini 23, Bologna",44.46785,11.3467179
526626,2019,2019-11-26,permesso di costruire in deroga LR 15/2013 - non residenziale,Rilasciata,2020-02-03,62850.0,14.0,a,VIA ZAMBONI N.  14 / a,RICHIESTA DI PERMESSO DI COSTRUIRE  IN DEROGA per intervento di  riqualificazione chiosco denominato I Laureati in edificio ad uso pubblico  esercizio.,VIA ZAMBONI N.  14 / a,2019.0,PDC rilasciati gennaio-luglio 2020.xls,"Via Zamboni 14 / A, Bologna",44.495286,11.3476016
503221,2020,2020-11-29,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-04-09,2900.0,69.0,4,VIA DELL'ARCOVEGGIO N.  69 / 4 INTERNO 0  PIANO S1,"PERMESSO DI COSTRUIRE per opere da realizzare di nuova costruzione consistenti  in ampliamento di autorimessa interrata in edificio ad uso residenziale, con  applicazione c. 4 art. 100 del RUE.",VIA DELL'ARCOVEGGIO N.  69 / 4 INTERNO 0  PIANO S1,2020.0,PDC apr-set 2021.xls,"Via Dell'Arcoveggio 69 / 4, Bologna",44.5433665,11.3530136
269871,2019,2019-06-10,permesso di costruire LR 15/2013,Rinunciata,2020-02-12,35450.0,26.0,,VIA S. MARGHERITA AL COLLE N.  26 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di ristutturazione edilizia   consistenti in in due fabbricati C ed E (rinunciato),VIA S. MARGHERITA AL COLLE N.  26 INTERNO 0,2019.0,PDC rilasciati gennaio-luglio 2020.xls,"Via S. Margherita Al Colle 26, Bologna",44.4692523,11.3563388
112832,2018,2018-03-15,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2018-11-21,42750.0,,,VIA OSLAVIA INTERNO 0  (Civico da definire)  PIANO t-1,PERMESSO DI COSTRUIRE per opere da realizzare di ampliamento delle unita'  immobiliari subb. da 120 a 126 - variante a SCIA P.G.37106/2018.,VIA OSLAVIA INTERNO 0  (Civico da definire)  PIANO t-1,2018.0,PDC novembre 2018_0.xls,"Via Oslavia () -1, Bologna",44.5046438,11.311255
208925,2020,2020-05-27,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2021-05-11,45300.0,48.0,,VIA FRANCESCO PETRARCA N.  48 INTERNO 0,PERMESSO DI COSTRUIRE per opere da realizzare di demolizione e ricostruzione  entro sagoma e di nuova costruzione di superficie interrata fuori sedime.,VIA FRANCESCO PETRARCA N.  48 INTERNO 0,2020.0,PDC apr-set 2021.xls,"Via Francesco Petrarca 48, Bologna",44.4853107,11.3369239
305771,2020,2020-07-31,permesso di costruire LR 15/2013,Rilasciata con prescrizioni,2020-12-22,42850.0,80.0,,VIA DELL'OSSERVANZA N.  80 INTERNO 0,"PERMESSO DI COSTRUIRE per opere di ristrutturazione di intero edificio ad uso  abitativo con parziale modifica della sagoma del fabbricato, recupero di  volume e interventi di risparmio energetico",VIA DELL'OSSERVANZA N.  80 INTERNO 0,2020.0,PDC ago - dic 2020.xls,"Via Dell'Osservanza 80, Bologna",44.4803316,11.3320614
